Thread  	Address                 	Instruction                     	Result                                  	
000001DC	ntdll.dll:sub_7C96F2B7+3C0	retn    8                       	ESP=0012FACC                            	
000001DC	ntdll.dll:sub_7C9703BF+79	mov     ebx, [ebp+10h]          	EBX=00250688                            	
000001DC	ntdll.dll:sub_7C9703BF+7C	lea     edi, [ebx-8]            	EDI=00250680                            	
000001DC	ntdll.dll:sub_7C9703BF+7F	mov     [ebp-2Ch], edi          	                                        	
000001DC	ntdll.dll:sub_7C9703BF+82	movzx   eax, word ptr [edi]     	EAX=00000013                            	
000001DC	ntdll.dll:sub_7C9703BF+85	shl     eax, 3                  	EAX=00000098 PF=0 ZF=0                  	
000001DC	ntdll.dll:sub_7C9703BF+88	mov     [ebp-30h], eax          	                                        	
000001DC	ntdll.dll:sub_7C9703BF+8B	push    offset aRtlfreeheap_0; \"RtlFreeHeap\"	ESP=0012FAC8                            	
000001DC	ntdll.dll:sub_7C9703BF+90	push    edi                     	ESP=0012FAC4                            	
000001DC	ntdll.dll:sub_7C9703BF+91	push    esi                     	ESP=0012FAC0                            	
000001DC	ntdll.dll:sub_7C9703BF+92	call    sub_7C96F15B            	ESP=0012FABC                            	
000001DC	ntdll.dll:sub_7C96F15B  	mov     edi, edi                	                                        	
000001DC	ntdll.dll:sub_7C96F15B+2	push    ebp                     	ESP=0012FAB8                            	
000001DC	ntdll.dll:sub_7C96F15B+3	mov     ebp, esp                	EBP=0012FAB8                            	
000001DC	ntdll.dll:sub_7C96F15B+5	push    ebx                     	ESP=0012FAB4                            	
000001DC	ntdll.dll:sub_7C96F15B+6	mov     ebx, [ebp+arg_4]        	EBX=00250680                            	
000001DC	ntdll.dll:sub_7C96F15B+9	test    ebx, ebx                	                                        	
000001DC	ntdll.dll:sub_7C96F15B+B	push    esi                     	ESP=0012FAB0                            	
000001DC	ntdll.dll:sub_7C96F15B+C	mov     esi, [ebp+arg_0]        	                                        	
000001DC	ntdll.dll:sub_7C96F15B+F	jz      loc_7C96F236            	                                        	
000001DC	ntdll.dll:sub_7C96F15B+15	cmp     byte ptr [ebx+7], 0FFh  	CF=1 AF=1                               	
000001DC	ntdll.dll:sub_7C96F15B+19	jnz     short loc_7C96F1B4      	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F1B4	test    bl, 7                   	CF=0 PF=1 AF=0 ZF=1                     	
000001DC	ntdll.dll:sub_7C96F15B+5C	jnz     short loc_7C96F236      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+5E	mov     cl, [ebx+5]             	ECX=7FFDD007                            	
000001DC	ntdll.dll:sub_7C96F15B+61	mov     al, cl                  	EAX=00000007                            	
000001DC	ntdll.dll:sub_7C96F15B+63	and     al, 8                   	EAX=00000000                            	
000001DC	ntdll.dll:sub_7C96F15B+65	jz      short loc_7C96F1CF      	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F1CF	test    al, al                  	                                        	
000001DC	ntdll.dll:sub_7C96F15B+76	jnz     short loc_7C96F1EF      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+78	cmp     byte ptr [ebx+7], 40h   	CF=1 ZF=0 SF=1                          	
000001DC	ntdll.dll:sub_7C96F15B+7C	jnb     short loc_7C96F236      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+7E	movzx   eax, byte ptr [ebx+7]   	                                        	
000001DC	ntdll.dll:sub_7C96F15B+82	mov     eax, [esi+eax*4+58h]    	EAX=00250640                            	
000001DC	ntdll.dll:sub_7C96F15B+86	test    eax, eax                	CF=0 PF=0 SF=0                          	
000001DC	ntdll.dll:sub_7C96F15B+88	jz      short loc_7C96F236      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+8A	cmp     ebx, [eax+20h]          	PF=1 ZF=1                               	
000001DC	ntdll.dll:sub_7C96F15B+8D	jb      short loc_7C96F236      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+8F	cmp     ebx, [eax+24h]          	CF=1 PF=0 ZF=0 SF=1                     	
000001DC	ntdll.dll:sub_7C96F15B+92	jnb     short loc_7C96F236      	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F1EF	test    cl, 1                   	CF=0 SF=0                               	
000001DC	ntdll.dll:sub_7C96F15B+97	jz      short loc_7C96F236      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+99	test    cl, 4                   	                                        	
000001DC	ntdll.dll:sub_7C96F15B+9C	jz      short loc_7C96F203      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+9E	push    ebx                     	ESP=0012FAAC                            	
000001DC	ntdll.dll:sub_7C96F15B+9F	call    sub_7C95F87E            	ESP=0012FAA8                            	
000001DC	ntdll.dll:sub_7C95F87E  	mov     edi, edi                	                                        	
000001DC	ntdll.dll:sub_7C95F87E+2	push    ebp                     	ESP=0012FAA4                            	
000001DC	ntdll.dll:sub_7C95F87E+3	mov     ebp, esp                	EBP=0012FAA4                            	
000001DC	ntdll.dll:sub_7C95F87E+5	push    ebx                     	ESP=0012FAA0                            	
000001DC	ntdll.dll:sub_7C95F87E+6	push    esi                     	ESP=0012FA9C                            	
000001DC	ntdll.dll:sub_7C95F87E+7	mov     esi, [ebp+arg_0]        	ESI=00250680                            	
000001DC	ntdll.dll:sub_7C95F87E+A	test    byte ptr [esi+5], 8     	PF=1 ZF=1                               	
000001DC	ntdll.dll:sub_7C95F87E+E	push    edi                     	ESP=0012FA98                            	
000001DC	ntdll.dll:sub_7C95F87E+F	jz      short loc_7C95F897      	                                        	
000001DC	ntdll.dll:sub_7C95F87E:loc_7C95F897	movzx   edi, word ptr [esi]     	EDI=00000013                            	
000001DC	ntdll.dll:sub_7C95F87E+1C	movzx   eax, byte ptr [esi+6]   	EAX=0000001C                            	
000001DC	ntdll.dll:sub_7C95F87E+20	shl     edi, 3                  	EDI=00000098 PF=0 ZF=0                  	
000001DC	ntdll.dll:sub_7C95F87E:loc_7C95F8A1	push    8                       	ESP=0012FA94                            	
000001DC	ntdll.dll:sub_7C95F87E+25	sub     edi, eax                	EDI=0000007C AF=1                       	
000001DC	ntdll.dll:sub_7C95F87E+27	push    offset unk_7C95F904     	ESP=0012FA90                            	
000001DC	ntdll.dll:sub_7C95F87E+2C	lea     ebx, [edi+esi+8]        	EBX=00250704                            	
000001DC	ntdll.dll:sub_7C95F87E+30	push    ebx                     	ESP=0012FA8C                            	
000001DC	ntdll.dll:sub_7C95F87E+31	call    ntdll_RtlCompareMemory  	ESP=0012FA88                            	
000001DC	ntdll.dll:ntdll_RtlCompareMemory	push    esi                     	ESP=0012FA84                            	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+1	push    edi                     	ESP=0012FA80                            	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+2	cld                             	                                        	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+3	mov     esi, [esp+8+arg_0]      	ESI=00250704                            	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+7	mov     edi, [esp+8+arg_4]      	EDI=7C95F904                            	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+B	mov     ecx, [esp+8+arg_8]      	ECX=00000008                            	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+F	shr     ecx, 2                  	ECX=00000002 AF=0                       	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+12	jz      short loc_7C902B6B      	                                        	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+14	repe cmpsd                      	ECX=00000000 ESI=0025070C EDI=7C95F90C PF=1 ZF=1 	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+16	jnz     short loc_7C902B81      	                                        	
000001DC	ntdll.dll:ntdll_RtlCompareMemory:loc_7C902B6B	mov     ecx, [esp+8+arg_8]      	ECX=00000008                            	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+1C	and     ecx, 3                  	ECX=00000000                            	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+1F	jz      short loc_7C902B78      	                                        	
000001DC	ntdll.dll:ntdll_RtlCompareMemory:loc_7C902B78	mov     eax, [esp+8+arg_8]      	EAX=00000008                            	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+29	pop     edi                     	EDI=0000007C ESP=0012FA84               	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+2A	pop     esi                     	ESI=00250680 ESP=0012FA88               	
000001DC	ntdll.dll:ntdll_RtlCompareMemory+2B	retn    0Ch                     	ESP=0012FA98                            	
000001DC	ntdll.dll:sub_7C95F87E+36	cmp     eax, 8                  	                                        	
000001DC	ntdll.dll:sub_7C95F87E+39	mov     [ebp+arg_0], eax        	                                        	
000001DC	ntdll.dll:sub_7C95F87E+3C	jz      short loc_7C95F8F8      	                                        	
000001DC	ntdll.dll:sub_7C95F87E:loc_7C95F8F8	mov     al, 1                   	EAX=00000001                            	
000001DC	ntdll.dll:sub_7C95F87E:loc_7C95F8FA	pop     edi                     	EDI=00250680 ESP=0012FA9C               	
000001DC	ntdll.dll:sub_7C95F87E+7D	pop     esi                     	ESI=00250000 ESP=0012FAA0               	
000001DC	ntdll.dll:sub_7C95F87E+7E	pop     ebx                     	EBX=00250680 ESP=0012FAA4               	
000001DC	ntdll.dll:sub_7C95F87E+7F	pop     ebp                     	EBP=0012FAB8 ESP=0012FAA8               	
000001DC	ntdll.dll:sub_7C95F87E+80	retn    4                       	ESP=0012FAB0                            	
000001DC	ntdll.dll:sub_7C96F15B+A4	test    al, al                  	PF=0 ZF=0                               	
000001DC	ntdll.dll:sub_7C96F15B+A6	jz      short loc_7C96F236      	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F203	test    byte ptr [ebx+5], 8     	PF=1 ZF=1                               	
000001DC	ntdll.dll:sub_7C96F15B+AC	jnz     short loc_7C96F1AD      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+AE	xor     cl, cl                  	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F20B	movzx   eax, cl                 	EAX=00000000                            	
000001DC	ntdll.dll:sub_7C96F15B+B3	mov     eax, [esi+eax*4+58h]    	EAX=00250640                            	
000001DC	ntdll.dll:sub_7C96F15B+B7	test    eax, eax                	PF=0 ZF=0                               	
000001DC	ntdll.dll:sub_7C96F15B+B9	jz      short loc_7C96F220      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+BB	cmp     ebx, [eax+20h]          	PF=1 ZF=1                               	
000001DC	ntdll.dll:sub_7C96F15B+BE	jb      short loc_7C96F220      	                                        	
000001DC	ntdll.dll:sub_7C96F15B+C0	cmp     ebx, [eax+24h]          	CF=1 PF=0 ZF=0 SF=1                     	
000001DC	ntdll.dll:sub_7C96F15B+C3	jb      short loc_7C96F229      	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F229	mov     byte ptr [ebp+arg_4+3], 1	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F22D	cmp     byte ptr [ebp+arg_4+3], 0	CF=0 SF=0                               	
000001DC	ntdll.dll:sub_7C96F15B+D6	jmp     loc_7C96F1A7            	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F1A7	jz      loc_7C96F236            	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F1AD	mov     al, 1                   	EAX=00250601                            	
000001DC	ntdll.dll:sub_7C96F15B+54	jmp     loc_7C96F270            	                                        	
000001DC	ntdll.dll:sub_7C96F15B:loc_7C96F270	pop     esi                     	ESP=0012FAB4                            	
000001DC	ntdll.dll:sub_7C96F15B+116	pop     ebx                     	EBX=00250688 ESP=0012FAB8               	
000001DC	ntdll.dll:sub_7C96F15B+117	pop     ebp                     	EBP=0012FB2C ESP=0012FABC               	
000001DC	ntdll.dll:sub_7C96F15B+118	retn    0Ch                     	ESP=0012FACC                            	
000001DC	ntdll.dll:sub_7C9703BF+97	test    al, al                  	                                        	
000001DC	ntdll.dll:sub_7C9703BF+99	jz      loc_7C9705AF            	                                        	
000001DC	ntdll.dll:sub_7C9703BF+9F	cmp     ebx, dword_7C97FF70     	PF=1                                    	
000001DC	ntdll.dll:sub_7C9703BF+A5	jnz     short loc_7C9704A4      	                                        	
000001DC	ntdll.dll:sub_7C9703BF:loc_7C9704A4	call    ntdll_RtlGetNtGlobalFlags	ESP=0012FAC8                            	
000001DC	ntdll.dll:ntdll_RtlGetNtGlobalFlags	mov     eax, large fs:18h       	EAX=7FFDD000                            	
000001DC	ntdll.dll:ntdll_RtlGetNtGlobalFlags+6	mov     eax, [eax+30h]          	EAX=7FFDE000                            	
000001DC	ntdll.dll:ntdll_RtlGetNtGlobalFlags+9	mov     eax, [eax+68h]          	EAX=00000070                            	
000001DC	ntdll.dll:ntdll_RtlGetNtGlobalFlags+C	retn                            	ESP=0012FACC                            	
000001DC	ntdll.dll:sub_7C9703BF+EA	test    ah, 8                   	ZF=1                                    	
000001DC	ntdll.dll:sub_7C9703BF+ED	jz      loc_7C970548            	                                        	
000001DC	ntdll.dll:sub_7C9703BF:loc_7C970548	push    ebx                     	ESP=0012FAC8                            	
000001DC	ntdll.dll:sub_7C9703BF+18A	push    dword ptr [ebp+0Ch]     	ESP=0012FAC4                            	
000001DC	ntdll.dll:sub_7C9703BF+18D	push    esi                     	ESP=0012FAC0                            	
000001DC	ntdll.dll:sub_7C9703BF+18E	call    sub_7C91A1C4            	ESP=0012FABC                            	
000001DC	ntdll.dll:sub_7C91A1C4  	push    0B8h                    	ESP=0012FAB8                            	
000001DC	ntdll.dll:sub_7C91A1C4+5	push    offset unk_7C91A3D0     	ESP=0012FAB4                            	
000001DC	ntdll.dll:sub_7C91A1C4+A	call    sub_7C90E8CB            	ESP=0012FAB0                            	
000001DC	ntdll.dll:sub_7C90E8CB  	push    offset sub_7C90E920     	ESP=0012FAAC                            	
